tmdb_id,title,year,genres,overview,poster_path,vote_average,vote_count
611751,Miss,2020,Comédie | Drame,"Alex, petit garçon gracieux de 9 ans qui navigue joyeusement entre les genres, a un rêve : être un jour élu Miss France. 15 ans plus tard, Alex a perdu ses parents et sa confiance en lui et stagne dans une vie monotone. Une rencontre imprévue va réveiller ce rêve oublié. Alex décide alors de concourir à Miss France en cachant son identité de garçon. Beauté, excellence, camaraderie… Au gré des étapes d’un concours sans merci, aidé par une famille de cœur haute en couleurs, Alex va partir à la conquête du titre, de sa féminité et surtout, de lui-même…",/etEyeFdrO6OEta3fDZsima3Eqic.jpg,7.2,158
2817,On connaît la chanson,1997,Drame | Comédie | Romance,"Odile et Claude forment un couple routinier. Claude voit d'un mauvais œil le retour à Paris de Nicolas, un ancien amant d'Odile. Odile projette, quant à elle, d'acheter un grand appartement. Elle s'adresse à Marc, agent immobilier dont Camille, la sœur d'Odile, guide et étudiante en Histoire, s'éprend lors d'une visite des lieux. Mais Camille est sans le savoir convoitée par Simon, employé du tyrannique Marc, et qui partage avec elle la passion de l'Histoire. Simon pratique sans conviction son métier d'agent immobilier, en faisant notamment visiter à Nicolas une trentaine d'appartements.",/z6Ut76sb5MWj5I90wEJxnvo5d2T.jpg,7.01,155
343702,Comme un avion,2015,Comédie | Drame,"Michel, la cinquantaine, est passionné depuis toujours par les avions. Un jour, il tombe en arrêt devant des photos de kayak qui lui font penser à un avion. C'est le coup de foudre. En cachette de sa femme, il achète un kayak et part sur une jolie rivière inconnue.",/pWNSS9YpZzmvv47NwQJuxtqSp9V.jpg,6.6,153
36108,Chacun son cinéma,2007,Comédie | Drame,"Film anniversaire réalisé à l'occasion des 60 ans du Festival de Cannes. 34 cinéastes, issus de 25 pays, ont réalisé chacun un court métrage de 3 minutes autour du thème de la salle de cinéma.",/oqsHDWIh26sJXz9Ua3lPQhUx3lK.jpg,6.5,153
202980,Les Petits Princes,2013,Comédie | Drame,"JB, jeune prodige de 16 ans, est le dernier à intégrer le centre de formation où évoluent les plus grands espoirs du ballon rond. Entre l'amitié, la compétition, les rivalités et son attirance pour Lila, une jeune fille passionnée de street art, JB va devoir se battre malgré le lourd secret qui pourrait l'empêcher d'atteindre son rêve.",/n1rNDMWzGSvtwS4HDpqDWkOVp2z.jpg,6.5,153
28212,La Vie de Bohème,1992,Comédie | Drame | Romance,Adaptation contemporaine du celebre roman de Murger qui evoque les grandeurs et les miseres de la vie de boheme.,/hFX3wJwzWK3oytvJkw4fyC6VKx6.jpg,7.493,147
518668,Guy,2018,Comédie | Drame | Musique,"Gauthier, un jeune journaliste, apprend par sa mère qu’il serait le fils illégitime de Guy Jamet, un artiste de variété française ayant eu son heure de gloire entre les années 60 et 90. Celui-ci est justement en train de sortir un album de reprises et de faire une tournée. Gauthier décide de la suivre, caméra au poing, dans sa vie quotidienne et ses concerts de province, pour en faire un portrait documentaire.",/rWe3P1RIiqjHKW65hF2GW2CGkwh.jpg,7.0,145
383809,Merci Patron !,2016,Comédie | Documentaire,"Pour Jocelyne et Serge Klur, rien ne va plus : leur usine fabriquait des costumes Kenzo (Groupe LVMH), à Poix-du-Nord, près de Valenciennes, mais elle a été délocalisée en Pologne. Voilà le couple au chômage, criblé de dettes, et risquant désormais de perdre sa maison.  C'est alors que François Ruffin, fondateur du journal Fakir, frappe à leur porte. Il est confiant : il va les sauver. Entouré d'un inspecteur des impôts belge, d'une bonne soeur rouge, de la déléguée CGT, et d'ex-vendeurs à la Samaritaine, il ira porter le cas Klur à l'assemblée générale de LVMH, bien décidé à toucher le coeur de son PDG, Bernard Arnault. Mais ces David frondeurs pourront-ils l'emporter contre un Goliath milliardaire ?  Du suspense, de l'émotion, et de la franche rigolade. Nos pieds nickelés picards réussiront-ils à duper le premier groupe de luxe au monde, et l'homme le plus riche de France ?",/8FUyxT4mdCSKjbME2qC6fuq8Z8w.jpg,7.282,142
11139,Léolo,1992,Comédie | Drame | Fantastique,"L'histoire de Leolo, petit garçon original qui vit dans un quartier pauvre de Montréal, largement inspirée par l'enfance du réalisateur.",/dtJV3ZhL46jqv85jGZubCa7XVSS.jpg,7.112,135
667071,Felicità,2020,Comédie,"Pour Tim et Chloé, le bonheur c'est au jour le jour et sans attache. Mais demain l'été s'achève. Leur fille, Tommy, rentre au collège et cette année, c'est promis, elle ne manquera pas ce grand rendez vous. C'était avant que Chloé ne disparaisse, que Tim vole une voiture et qu'un cosmonaute débarque dans l'histoire.",/yhAiRXQUkMRnalRZFr1jiRCohjM.jpg,6.9,135
4519,Dialogue avec mon jardinier,2007,Comédie | Drame,"Ayant acquis une honnête réputation de peintre parisien, un quinquagénaire fait retour aux sources et revient dans le centre de la France profonde prendre possession de la maison de sa jeunesse. Autour de la bâtisse s'étend un assez grand terrain qu'il n'aura ni le goût, ni le talent d'entretenir. Aussi fait-il appel à candidature, par voie d'annonce locale. Le premier candidat (qui sera le bon) est un ancien complice de la communale, perdu de vue et ainsi miraculeusement retrouvé. Il sera le jardinier. Le côtoyant au long des jours, le peintre découvre par touches impressionnistes un homme qui d'abord l'intrigue puis l'émerveille par la franchise et la simplicité de son regard sur le monde...",/sdS90gtGxnDqlLXe7e0wH4OUBLg.jpg,6.5,135
1000572,Les Choses simples,2023,Comédie,"Vincent est un célèbre entrepreneur à qui tout réussit. Un jour, une panne de voiture sur une route de montagne interrompt provisoirement sa course effrénée. Pierre, qui vit à l’écart du monde moderne au milieu d’une nature sublime, lui vient en aide et lui offre l’hospitalité. La rencontre entre ces deux hommes que tout oppose va bouleverser leurs certitudes respectives. Et ils vont se surprendre à rire. Au fond, vivent-ils vraiment chacun les vies qu’ils ont envie de vivre ?",/70GmOX3yhKETP4KzXmeH3OQOQ0h.jpg,6.548,134
939338,Pattie et la colère de Poséidon,2023,Animation | Aventure | Fantastique | Familial | Comédie,"La vie s’écoule paisiblement à Yolcos, belle et prospère ville portuaire de la Grèce antique, lorsque la population est menacée par la colère de Poséidon. Une jeune souris aventurière et le chat qui l’a adoptée vont alors aider à son insu le vieux Jason et ses Argonautes dans leur quête pour sauver la cité. Mais bien plus qu’un coup de main, l’opération les amènera finalement à affronter les créatures mythiques les plus dangereuses de la mythologie et à surmonter tous les dangers à leur place.",/4B7BlaAfpfXrygeAj60KG3bcV6c.jpg,6.811,132
64544,L'Ami de mon amie,1987,Romance | Drame | Comédie,"Blanche vient de s'installer à Cergy-Pontoise. Lors d'une pause déjeuner, elle fait la connaissance de Léa, enjouée et d'emblée sympathique. Bien que peu sportive, Léa accompagne Blanche à la piscine. Elles y croisent Alexandre, une connaissance de Léa. Blanche tombe sous le charme de ce jeune ingénieur. Lorsque Léa part en vacances, Blanche retrouve par hasard Alexandre et Fabien, le petit ami de Léa, dans les rues de Cergy.",/xaQ5u6xPkRiQgRn0tLFzIvZHKZe.jpg,7.116,129
543633,Lola et ses frères,2018,Comédie,"Lola a deux frères : Benoît, qui se marie pour la troisième fois, et Pierre, qui débarque en retard au mariage… Excuses, reproches, engueulades, brouilles, chacun essaie de vivre sa vie de son côté. Benoît va devenir père sans y être prêt. Lola fait la rencontre de Zoher alors qu’elle s'occupe de son divorce. Quant à Pierre, ses problèmes professionnels s'enveniment. Tout dans leur vie devrait les éloigner, mais ces trois-là sont inséparables…",/yQBNI6atiQdSkym9R5ewIkDeKbv.jpg,6.5,127
61991,L'Effrontée,1985,Drame | Comédie,"Charlotte, treize ans, en a terminé avec l'enfance et si elle sait ce qu'elle ne veut plus être, elle ne sait pas encore ce qu'elle veut devenir. L'adoration que lui voue Lulu, une petite voisine de six ans, l'agace, et elle est fascinée par Clara Bauman, enfant prodige et pianiste surdouée qui a le même âge qu'elle.",/pMRI5kZXb88yNV0Efkl0mAAEqzr.jpg,6.5,125
56947,La Crise,1992,Comédie | Drame,"Le même jour, Victor est abandonné par sa femme et perd son emploi de juriste. Personne autour de lui ne semble se préoccuper de son sort. La seule oreille attentive qu'il trouve est celle de Michou, un SDF rencontré dans un café, et qui va vivre à ses crochets.",/vheQJA6yatNQh0lytjtucmhxkdP.jpg,6.915,124
51163,Effroyables Jardins,2003,Comédie | Drame,"Lucien, un adolescent de quatorze ans, ne comprend pas pourquoi son père, un instituteur sérieux et respecté, se ridiculise, à ses yeux, dans un numéro de clown amateur. Un jour, André, le meilleur ami de son père, lui dévoile l'origine de cette vocation.",/xMrcSLn5UioeSuek4FldkFlnOgF.jpg,7.4,124
27145,La Femme de l'aviateur,1981,Drame | Comédie | Romance,"François travaille la nuit, il aime Anne qui travaille le jour, mais ils ne peuvent jamais se voir. Un matin, il la voit sortir de chez elle en compagnie d'un aviateur. Il lui fait une scène. L'après-midi, au lieu de dormir, il erre dans les rues et reconnaît l'aviateur avec une autre femme. Il les suit aux Buttes-Chaumont et rencontre Lucie, une lycéenne curieuse et espiègle. Ensemble, ils suivent le couple à la manière de détectives.",/Ew2G6JLcjyvHDuBsdQwEyC2HK0.jpg,7.194,121
613348,Les vétos,2019,Comédie | Drame,"Au cœur du Morvan, Nico, dernier véto du coin, se démène pour sauver ses patients, sa clinique, et sa famille. Quand Michel, son associé et mentor, lui annonce son départ à la retraite, Nico sait que le plus dur est à venir. «T’en fais pas, j’ai trouvé la relève.» Sauf que… La relève c’est Alexandra, diplômée depuis 24 heures, brillante, misanthrope, et pas du tout d’accord pour revenir s’enterrer dans le village de son enfance. Nico parviendra-t-il à la faire rester?",/w7bS4nnqZArSgkFU96uPIhxNP6v.jpg,6.5,119
56321,Toto le héros,1991,Drame | Comédie | Fantastique,"Thomas, vieillard vivant dans un hospice, est persuadé que son voisin Alfred Kant et lui ont été échangés à la naissance. Ruminant son amertume, il n'a qu'une obsession : récupérer la vie qui lui a été volée, à n'importe quel prix.",/8S0P8qDncF9BHqTwvCtqAnmr2Oj.jpg,7.038,117
892530,Le Tourbillon de la vie,2022,Drame | Comédie,"Les grands tournants de notre existence sont parfois dus à de petits hasards. Si Julia n’avait pas fait tomber son livre ce jour-là, aurait-elle croisé Paul ? Ou sa vie aurait-elle pris une toute autre direction ? Nos vies sont faites d’infinies possibilités. Pour Julia, il suffit d’un petit rien tellement de fois ; tous ces chemins qu’elle aurait pu suivre, toutes ces femmes qu’elle aurait pu être… Choisit-on son destin ? À quoi tiennent l’amour ou le bonheur ?",/lB8Lzfkd3FPnDWcrEpvvFFMDjee.jpg,6.8,116
48580,Un héros très discret,1996,Drame | Guerre | Comédie,"Dans l'époque trouble et confuse de l'hiver 1944-1945, à Paris, un homme qui n'a pas participé à la guerre va se faire passer pour un héros en s'inventant une vie admirable. A force de mensonge, il va construire par omissions et allusions un personnage hors du commun.",/kq8aRQHSQyyFTEfGNgOjaTuxkQ5.jpg,6.855,114
1003504,On ira,2025,Comédie | Drame,"Marie, 80 ans, en a ras le bol de sa maladie. Elle a un plan : partir en Suisse pour mettre fin à ses jours. Mais au moment de l’annoncer à Bruno, son fils irresponsable, et Anna sa petite-fille en crise d’ado, elle panique et invente un énorme mensonge. Prétextant un mystérieux héritage à aller chercher dans une banque suisse, elle leur propose de faire un voyage tous ensemble. Complice involontaire de cette mascarade, Rudy, un aide-soignant tout juste rencontré la veille, va prendre le volant du vieux camping-car familial, et conduire cette famille dans un voyage inattendu.",/jyemu9Of8SCTOPXsm2oXPscGWQY.jpg,7.1,110
27103,Ma vie en rose,1997,Drame | Comédie,"Une famille moyenne s'installe dans une banlieue banale. Ils décident de s'intégrer rapidement à leur voisinage avec un barbecue. Là un petit garçon, le plus jeune, débarque, déguisé en fille. De là le malaise grandira, au sein de la famille mais aussi des amis. Personne ne sait comment lutter contre un petit garçon qui rêvait d'être une fille. D'homophobie en psy, de trahisons en dépressions, l'homme montre sa mesquinerie face à la différence...",/kAaOohXp33VC8gKWsRJ275eH7W1.jpg,6.88,108
575293,Sous les étoiles de Paris,2021,Drame | Comédie,"Depuis de nombreuses années, Christine vit sous un pont, isolée de toute famille et amis. Par une nuit comme il n’en existe que dans les contes, un jeune garçon de huit ans fait irruption devant son abri. Suli ne parle pas français, il est perdu, séparé de sa mère... Ensemble, ils partent à sa recherche. À travers les rues de Paris, Christine et Suli vont apprendre à se connaître et à s’apprivoiser. Et Christine à retrouver une humanité qu’elle croyait disparue.",/obziP53V5cVNTQpi9JffGiIfggn.jpg,6.715,107
437018,Gad Elmaleh - Part en Live,2017,Comédie,"Des confusions embarrassantes aux coutumes déconcertantes, l'humoriste français Gad Elmaleh raconte sa toute nouvelle vie américaine à un public montréalais ravi.",/fyI6JwiT79rfI41ql7hfDmCD3uz.jpg,6.8,107
41930,Uranus,1990,Drame | Comédie,1945. Dans une petite ville de France la paix s'installe. Une famille héberge plusieurs sinistrés dont les maisons ont été détruites pendant les bombardements. Dans cette promiscuité certaines personnalités vont se révéler à l'heure des règlements de comptes.,/ggxZ5Uc2uEkVwBK38CuNBaA6MlQ.jpg,6.6,103
128592,Du vent dans mes mollets,2012,Familial | Comédie,"Prise en sandwich entre des parents qui la gavent d'amour et de boulettes, Rachel, 9 ans, compte les minutes qui la séparent de la liberté. Jusqu'au jour où son chemin croise celui de l’intrépide Valérie.",/qQpKBibwRyQKc43K9jThuFmxzUI.jpg,6.7,103
289143,Dofus - Livre 1 : Julith,2016,Animation | Action | Aventure | Fantastique | Comédie,"En l'An 400, à Bonta, majestueuse cité de la paix, le jeune Joris Jurgen vit tranquillement avec son père adoptif, Kerubim Crépin, un vieil écaflip. Mais quand il essaye d'approcher sa plus grande idole, Khan Karkass, grand joueur du boufbowl, il se produit un événement diabolique : l'ignoble Julith, femme aux grands pouvoirs magiques, est de retour et veut prendre sa revanche en volant le Dofus Ébène (un œuf de dragon qui renferme d'étranges pouvoirs) ! Avec ses nouveaux amis Khan et Bakara, Joris pourra-t-il sauver sa ville ? Va-t-il pouvoir se libérer des griffes de l'abominable Julith ?",/36E5uUU0Hh1DUwC2A8AF486O1pv.jpg,7.5,102
37351,Le Mystère de la chambre jaune,2003,Comédie | Crime | Mystère,"Suite à la tentative d’assassinat de la belle Mathilde, fille du célèbre professeur Stangerson, le jeune reporter Joseph Rouletabille, accompagné de son ami et photographe Sainclair, se rend au château du Glandier pour élucider le mystère. Qui est l’agresseur ? Quel est son mobile ? Et surtout, comment a-t-il pu s’échapper de la chambre jaune, fermée de l’intérieur ? Le célèbre inspecteur Frédéric Larsan soupçonne Darzac, le fiancé de Mlle Stangerson…",/cDIb3HZ2FgGlbpA7BruuQ76t424.jpg,6.583,102
633954,Le guide de la famille parfaite,2021,Comédie | Drame,"Au Québec, un couple affronte la pression et les attentes associées à l'éducation des enfants dans une société obsédée par le succès et l'image.",/4jurR6dMGAyAYgNSgpPIL9OmBRY.jpg,6.5,102
892494,En roue libre,2022,Comédie | Drame,"La folle histoire de Louise qui se retrouve un beau matin, prise au piège dans sa propre voiture, terrassée par une attaque de panique dès qu’elle veut en sortir, et de Paul qui vole la voiture et du coup la kidnappe. Les voilà tous les deux embarqués dans un road-movie mouvementé !",/9Dv2IKD6ap7hlEgQhKPZnmG2Qxa.jpg,6.7,102
1321412,À bicyclette !,2025,Comédie | Drame,"De l’Atlantique à la mer Noire, Mathias embarque son meilleur ami Philippe dans un road trip à bicyclette. Ensemble ils vont refaire le voyage que Youri, son fils, avait entrepris avant de disparaître tragiquement. Une épopée qu’ils traverseront avec tendresse, humour et émotion.",/3fx5j8LSJC1UGLHO455FY4peY8m.jpg,7.172,100
627093,"Georges, Le Petit Curieux - Singe Royal",2019,Animation | Aventure | Comédie | Familial,"Après avoir perturbé une réunion avec une famille royale étouffante, George échange accidentellement sa place avec le singe  du roi snooty, Philippe. Tandis que Philippe intrigue Ted avec ses manières impeccables, George se rend au château où ses pitreries amusantes font sortir la timide Princesse Isabel de sa coquille.",/8FIw6AoEToSL4lXNWAuHIcy1Cyr.jpg,7.6,100
1303356,L'Épreuve du feu,2025,Comédie | Drame,"Hugo a 19 ans. Comme chaque été, il passe ses vacances sur une île atlantique, dans la petite maison familiale. Mais cette année est différente, Hugo s’est transformé physiquement et arrive accompagné de sa petite amie, Queen, une esthéticienne dont la verve et les longs ongles strassés détonnent avec la sobriété et la timidité du jeune homme. Rapidement, le couple devient l’objet de tous les regards.",/lDoCR7MoG1QX5PAQBorbj5aXR3C.jpg,7.34,100
496310,Blanche Gardin - Je parle toute seule,2017,Comédie,"Après «Il faut que je vous parle !», Blanche Gardin, comédienne, auteur et scénariste, revient avec un deuxième spectacle «Je parle toute seule», créé en 2016. Seule sur scène, cette célibataire, désormais quadragénaire, vêtue d'une très jolie robe, parle, parle et parle encore. Elle passe en revue tous les sujets : ses relations aux autres, son célibat sans enfant, la mort, le désir, le bonheur, les terroristes, les régimes, les migrants, le vice. Blanche Gardin manie la provoque et l'humour sous toutes ses formes mais surtout l'humour trash et noir. Et surtout, elle n'est jamais à court de punchlines.",/qfQSBFfxZbdjKhoMJYFfUqT7jXE.jpg,7.8,99
582887,Les Plus Belles Années d'une vie,2019,Drame | Romance | Comédie,"Ils se sont connus voilà bien longtemps. Un homme et une femme, dont l’histoire d’amour fulgurante, inattendue, saisie dans une parenthèse devenue mythique, aura révolutionné notre façon de voir l’amour.  Aujourd’hui, l’ancien pilote de course se perd un peu sur les chemins de sa mémoire. Pour l’aider, son fils va retrouver celle que son père n’a pas su garder mais qu’il évoque sans cesse. Anne va revoir Jean-Louis et reprendre leur histoire où ils l’avaient laissée…",/41jZAOJvZRj4e1jshl3sFzKqHnR.jpg,6.6,98
716920,La Fine Fleur,2021,Comédie,"Ève Vernet a été la plus grande créatrice de roses. Aujourd'hui, elle est au bord de la faillite, sur le point d'être rachetée par un concurrent puissant. Véra, sa fidèle secrétaire, croit trouver une solution en engageant trois employés en insertion sans aucune compétence horticole... Alors que quasiment tout les sépare, ils se lancent ensemble dans une aventure des plus singulières pour sauver la petite exploitation.",/q1t2rzWx3CzlXcsXMZRo6VK3Q2E.jpg,6.622,98
665753,À l'abordage !,2021,Comédie,"Paris, un soir au mois d'août. Un garçon rencontre une fille. Ils ont le même âge, mais n'appartiennent pas au même monde. Félix travaille, Alma part en vacances le lendemain. Qu'à cela ne tienne. Félix décide de rejoindre Alma à l'autre bout de la France. Par surprise. Il embarque son ami Chérif, parce qu'à deux c'est plus drôle. Et comme ils n'ont pas de voiture, ils font le voyage avec Édouard. Évidemment, rien ne se passe comme prévu. Peut-il en être autrement quand on prend ses rêves pour la réalité ?",/sTarqCoBieP0twPAsl1aD4Vv4lH.jpg,6.871,97
157690,Elle s'en va,2013,Drame | Comédie,"Bettie, la soixantaine, se voit soudain abandonnée par son amant et en péril financier avec le restaurant familial. Que faire de sa vie? Elle prend sa voiture, croyant faire le tour du pâté de maisons. Ce sera une échappée. Au fil de la route: des rencontres de hasard, un gala d’ex-miss France, le lien renoué avec sa fille, la découverte de son petit-fils, et peut-être l’amour au bout du voyage... Un horizon s’ouvre à elle.",/14oIKYrkG9MNBuPs25WTSqs7GPe.jpg,6.5,97
64559,Rien ne va plus,1997,Comédie | Crime | Thriller,"Victor a soixante ans, Betty, la moitié de son âge. Ils forment un couple disparate et bien malin qui pourrait dire leurs rapports réels, sinon ceux d'une association de malfaiteurs. Ils sillonnent la France et les pays limitrophes a bord d'un camping-car, recherchant particulièrement les congrès professionnels ou Betty se charge de trouver des pigeons. Ils ne se font jamais prendre car ils restent modestes dans leurs exactions. Jusqu'au jour ou une de leurs opérations les entraine sur le terrain inconnu et dangereux du blanchiment de l'argent douteux.",/i5WXCF18gdbTFDSAhluD2WLdgpu.jpg,6.516,95
476719,Garden Party,2017,Animation | Comédie | Horreur,Des grenouilles envahissent une villa abandonnée,/uexgjEoNVXZPIRYsUMwofnIL9xr.jpg,7.1,94
1785,Milou en Mai,1990,Comédie | Drame,"Une vieille dame s’éteint dans une grande demeure du Sud-Ouest. Son fils, Milou, qui a soixante ans et qui s'occupe de la propriété, convoque pour l'enterrement son frère Georges, sa belle-sœur Lily, sa nièce Claire, sa propre fille Camille et le reste de la famille. Mais nous sommes en mai 1968. Depuis deux semaines Paris est à feu et à sang...",/6Rwg2OWBL6zSKujw6sGpT1TknaJ.jpg,6.8,93
56520,Tandem,1987,Comédie,"Rien moins que 25 ans que Rivetot s'occupe de l'intendance, celle de Mortez, la star de « La Langue au chat », jeu radiophonique. Cela fait des années que Rivetot les conduit sur la route de ville en ville dans un éternel break Ford, des années qu'ils prennent une chambre à deux lits dans des hôtels miteux, des années que Rivetot porte les valises, installe les micros, les câbles, sélectionne les candidats, chauffe la foule. Et quand Rivetot apprend que « La Langue au chat » va être supprimée, il n'en dit mot à Mortez. Que faire ?",/iQSg0AnEY69sC0q5ATbkRZlikrz.jpg,7.1,92
315868,Cosmos,2015,Drame | Comédie | Fantastique,"Witold a raté ses examens de droit et Fuchs vient de quitter son emploi dans une boite de mode parisienne. Ils vont passer quelques jours près de la mer et des montagnes, dans une pension dite de famille, où les accueille un moineau pendu dans la forêt, puis un bout de bois tout aussi pendu, puis une série de signes au plafond et dans le jardin, indiquant une volonté et une direction.",/sQKi2vBmK277CrqxXHGCDGtGSOr.jpg,6.5,91
4486,Jésus de Montréal,1989,Drame | Comédie | Romance,"Le curé d'un sanctuaire et d'un lieu de pèlerinage engage le jeune comédien Daniel, nouvellement de retour à Montréal, afin de monter une version rafraîchie de la Passion du Christ dans les jardins de ce lieu de culte.",/mck102AyLWw52UjrUhlmp5XHP6p.jpg,6.9,90
1365378,Le rêve américain,2026,Comédie,"Personne n'aurait parié sur Jérémy, coincé derrière le comptoir d’un vidéo club à Amiens, ou sur Bouna, lorsqu'il faisait des ménages à l’aéroport d’Orly. Sans contacts, sans argent et avec un niveau d'anglais plus qu’approximatif, rien ne les prédestinait à devenir des agents qui comptent en NBA.  Inspiré d’une histoire vraie, ce film raconte le parcours de deux outsiders qui, grâce à leur passion absolue pour le basket et leur amitié indéfectible, ont bravé tous les obstacles pour réaliser leur Rêve Américain.",/uXGqYv2cahBG062OQ93oMqWQCs5.jpg,7.416,89
783558,Envole-moi,2021,Comédie | Drame,"Thomas passe ses nuits en boites et ses journées au lit, jusqu’au jour où son père, le docteur Reinhard, lassé de ses frasques, décide de lui couper les vivres et lui impose de s’occuper d’un de ses jeunes patients. Marcus a douze ans et vit seul avec sa maman. Il souffre depuis sa naissance d’une maladie grave qui rythme ses journées, entre le centre d’accueil médicalisé où il est scolarisé et des séjours répétés à l’hôpital. Cette rencontre va bouleverser le quotidien de l’un et de l’autre, et tout simplement changer leur vie.",/Aviebr72gvK9I73m68Go3K4hq1r.jpg,6.7,89
41277,La Grande Séduction,2003,Drame | Comédie,"À Sainte-Marie-La-Mauderne, un petit village portuaire, les habitants, autrefois de fiers pêcheurs, sont maintenant contraints de vivre des allocations gouvernementales. Au fil des chèques de prestations sociales, la fierté des villageois s'effrite et laisse place à la morosité, la torpeur et le désespoir. Après le départ du maire vers la grande ville, Germain, un des habitants, décide de prendre les choses en main. Afin de répondre aux exigences d'une entreprise qui cherche à y implanter une petite usine, il doit attirer un médecin dans le minuscule patelin. Or qui oserait venir se perdre dans une bourgade aussi reculée ?",/yMWOzmJ8WYoFe78h6Zg3Ui4qVFM.jpg,6.9,88
415032,Cigarettes et chocolat chaud,2016,Comédie,"Denis Patar est un père aimant mais débordé qui se débat seul avec l’éducation de ses filles, Janis 13 ans et Mercredi 9 ans, deux boulots et une bonne dose de système D. Un soir Denis oublie, une fois de trop, Mercredi à la sortie de l’école. Une enquêtrice sociale passe alors le quotidien de la famille Patar à la loupe et oblige Denis à un « stage de parentalité ». Désormais les Patar vont devoir rentrer dans le rang…",/lpjQjfcg5hufZ27AMzeYyAwWSnt.jpg,6.6,88
2861,Le Beau Mariage,1982,Drame | Romance | Comédie,"Après une rupture, froidement décidée, une jeune étudiante se résout à faire « un beau mariage ». Par l'intermédiaire d'un ami, elle rencontre un homme très attirant, mais fort attaché à son célibat.",/4gYwUICkKQ2AdHvuvPUdfsJofJj.jpg,6.776,87
8281,J'ai toujours rêvé d'être un gangster,2008,Drame | Comédie | Crime,"1 film, 4 histoires: un braqueur sans arme qui braque une femme armée, deux kidnappeurs amateurs qui enlèvent une adolescente suicidaire, deux chanteurs qui se disputent un tube, cinq septuagénaires qui se retrouvent pour un dernier braquage...",/4SAADo3TZ7quY7GSrmoYdEIxeBN.jpg,7.3,87
962543,Les Pires,2022,Drame | Comédie,"Un tournage va avoir lieu cité Picasso, à Boulogne-Sur-Mer, dans le nord de la France. Lors du casting, quatre ados, Lily, Ryan, Maylis et Jessy sont choisis pour jouer dans le film. Dans le quartier, tout le monde s’étonne : pourquoi n’avoir pris que « les pires » ?",/mY7jyW2ViTMqLkJb50KPER4tjsR.jpg,6.8,86
44524,Rois et Reine,2004,Comédie | Drame | Romance,"Deux histoires disjointes : d'une part le couronnement de Nora Cotterelle, qui s'apprête à se marier, et d'autre part la déchéance d'Ismaël Vuillard, interné par erreur dans un asile psychiatrique et sur le point d'en sortir en piètre état. Ces deux intrigues se rejoignent quand Nora propose à Ismaël l'adoption de son fils Elias…",/8CdEYoCsJsihvrvbUO9H3YK8hJA.jpg,6.9,85
881693,L'Astronaute,2023,Comédie | Drame,"Ingénieur en aéronautique chez Ariane Espace, Jim se consacre depuis des années à un projet secret et hors normes: construire sa propre fusée et accomplir le premier vol spatial habité en amateur. Mais pour réaliser son rêve, il va devoir apprendre à le partager…",/oWlujFryYpoogVwKhAnnHOV9Uis.jpg,7.1,84
37189,4 aventures de Reinette et Mirabelle,1987,Comédie | Drame,"Reinette, la souris des champs et Mirabelle, la souris des villes dans quatre aventures. À la campagne. À la recherche de l'heure bleue, cet instant magique que l'on peut saisir à l'aurore. Puis à Paris, où Reinette a rejoint Mirabelle pour suivre des cours de peinture. Ses tribulations parisiennes la mettent aux prises avec un garçon de café et un marchand de tableaux particulièrement bavards, puis avec un mendiant et une arnaqueuse…",/7SLDzyaC1AvF31T3GFxytMuQuZh.jpg,7.423,84
1166170,L’Âme Idéale,2025,Comédie | Romance | Fantastique,"Elsa, médecin, cache au reste du monde qu’elle voit les morts et les aide à ""passer de l’autre côté"". Convaincue que son don provoque le rejet, elle a renoncé aux histoires d'amour et s'est enfermée dans la solitude et le travail. Jusqu’au jour où elle fait la rencontre d’Oscar, un mort qui ne sait pas qu’il est mort...",/ws9wCKrqMsS700OOScv8L52wJMa.jpg,7.0,83
1021643,Une part manquante,2024,Drame | Comédie,"Tous les jours, Jay parcourt Tokyo au volant de son taxi à la recherche de sa fille, Lily. Séparé depuis 9 ans, il n’a jamais pu obtenir sa garde. Alors qu’il a cessé d'espérer la revoir et qu'il s’apprête à rentrer en France, Lily entre dans son taxi, mais elle ne le reconnait pas…",/9Uuyzox6HIzUSUCERL0qeKurjSk.jpg,6.5,83
592800,La femme de mon frère,2019,Drame | Comédie,"Montréal. Sophia, jeune et brillante diplômée sans emploi, vit chez son frère Karim. Leur relation fusionnelle est mise à l’épreuve lorsque Karim, dragueur invétéré, tombe éperdument amoureux d’Eloïse, la gynécologue de Sophia…",/4VRDj0OEtCmi5KmkLqZ8j3S2avr.jpg,6.5,82
1404684,Juste une illusion,2026,Comédie | Drame,"Nous sommes en 1985, Vincent, bientôt 13 ans, vit en banlieue parisienne dans une famille de la classe moyenne, entre un grand frère distant et des parents en conflit permanent. Alors qu’il n’est « déjà plus » un enfant et qu’il n’est « pas encore » un adulte nous allons partager ses questions et ses doutes sur l’identité, l’amitié, la famille, la religion, le désir et les premiers élans amoureux.",/eWPq3wSvJEMakESTXzaBECUNBYr.jpg,7.122,82
1000094,Le Clan,2023,Comédie,"Fred, Achille, Max et Belette sont quatre truands qui forment une belle équipe de bras cassés. Après avoir raté lamentablement leur dernier coup, ils décident de se refaire en kidnappant Sophie Marceau.",/mGrK0abxaghXBIyLosmBscD9Wb7.jpg,6.778,81
